stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon
8847,371,מעגלי הרי'ם לוין ב,כתובת:מעגלי הרי''ם לוין 10 ירושלים,31.802465,35.216153
8848,372,מעגלי הרי'ם לוין א,כתובת:מעגלי הרי''ם לוין 6 ירושלים,31.801014,35.216996
8849,377,זית רענן/ אוהל יהושוע,כתובת:זית רענן 6 ירושלים,31.796542,35.210865
8850,385,פנים מאירות/ מענה שמחה,כתובת:המ''ג 43 ירושלים,31.796681,35.199881
8851,388,המ'ג/ ירמיהו,כתובת:המ''ג 3 ירושלים,31.790650,35.200015
8852,389,לוחמי הגטאות/חיים יסקי,כתובת:לוחמי הגטאות 3 ירושלים,31.801094,35.238844
8853,390,אצ''ל/ההגנה,כתובת:אצ''ל 25 ירושלים,31.800882,35.237630
8854,391,אצ''ל/מבוא דקר,כתובת:אצ''ל 21 ירושלים,31.800838,35.236980
8855,392,מעונות אידלסון/לח''י,כתובת:לח''י 8 ירושלים,31.799766,35.236093
8856,393,מעונות אידלסון/לח''י,כתובת:לח''י 8 ירושלים,31.799837,35.236127
8857,394,קציר/פ.רג'נסי,כתובת:אהרון קציר  ירושלים,31.797744,35.237067
8858,395,לח''י/מ.רג'נסי,כתובת:לח''י  ירושלים,31.798243,35.237092
8859,396,בית קברות צבאי בריטי/שד. צ'רצ'יל,כתובת:שדרות צ'רצ'יל  ירושלים,31.797465,35.240166
8860,397,שדרות צ'רצ'יל/שוקן,כתובת:שדרות צ'רצ'יל  ירושלים,31.797107,35.240473
8861,398,בית קברות צבאי/הר הצופים,כתובת:שדרות צ'רצ'יל  ירושלים,31.796397,35.241605
8862,401,נחל הירקון/ נהר הירדן,כתובת:שדרות נהר הירקון  בית שמש,31.707240,35.000264
8863,407,נחל הקישון/ נחל שורק,כתובת:שדרות נחל הקישון 19 בית שמש,31.715282,34.989699
8864,416,חזון איש/ בית ישראל,כתובת:חזון אי''ש 10 בית שמש,31.740186,34.992426
8865,417,חזון איש/אור חיים,כתובת:חזון אי''ש 32 בית שמש,31.737699,34.994203
8866,421,שדרות צ'רצ'יל/מרטין בובר,כתובת:שדרות צ'רצ'יל  ירושלים,31.795745,35.241967
8867,422,בני אומיה,כתובת:בני אומיה 5 ירושלים,31.792193,35.238584
8868,425,אל מוקדסי/אל מותנבי,כתובת:אל מוקדסי 57 ירושלים,31.790050,35.238145
8869,426,704,כתובת:אל מוקדסי 26 ירושלים,31.788477,35.237286
8870,427,אהרון קציר/שד. האוניברסיטה העברית,כתובת:אהרון קציר  ירושלים,31.795698,35.234947
8871,428,יצחק הנדיב/וואדי ג'וז,כתובת:יצחק הנדיב  ירושלים,31.794737,35.236317
8872,429,משרד הפנים/ואדי אל ג'וז,כתובת:ואדי אל ג'וז  ירושלים,31.794142,35.236484
8873,430,בני אומיה/צומת משרד הפנים,כתובת:בני אומיה 13 ירושלים,31.793544,35.237218
8874,431,משרד הפנים/ואדי אל ג'וז,כתובת:ואדי אל ג'וז  ירושלים,31.793408,35.236760
8875,432,דרך ואדי גוז  א,כתובת:ואדי אל ג'וז 25 ירושלים,31.790752,35.236172
8876,433,ואדי אל ג'וז/אבן טולון,כתובת:ואדי אל ג'וז 12 ירושלים,31.789174,35.236363
8877,434,דרך יריחו/דרך העופל,כתובת:דרך יריחו  ירושלים,31.780706,35.238502
8878,435,צומת רוקפלר/אל מוקדסי,כתובת:אל מוקדסי 9 ירושלים,31.785000,35.236912
8879,436,ואדי אל ג'וז/ח'אלד אבן אל וליד,כתובת:ואדי אל ג'וז 4 ירושלים,31.787939,35.236691
8880,437,אל מוקדסי/אבו חניפה,כתובת:אל מוקדסי 10 ירושלים,31.786415,35.237363
8881,439,בי''ס ראשידה/סולטאן סולימאן,כתובת:סולטאן סולימאן  ירושלים,31.783452,35.234636
8882,440,סיירת חגה,כתובת:סייארת חג'ה  ירושלים,31.797114,35.254308
8883,441,סיירת חגה,כתובת:סייארת חג'ה  ירושלים,31.796972,35.254647
8884,442,סיירת חגה,כתובת:סייארת חג'ה  ירושלים,31.798337,35.255038
8885,443,סייארת חגה ו,כתובת:סייארת חג'ה  ירושלים,31.798487,35.254675
8886,444,סייארת חגה ג,כתובת:סייארת חג'ה  ירושלים,31.799435,35.252572
8887,445,סייארת חגה ב,כתובת:סייארת חג'ה  ירושלים,31.799461,35.252223
8888,446,סייארת חגה א,כתובת:  ירושלים,31.799934,35.250923
8889,447,מחגרת עתמה ב,כתובת:  ירושלים,31.800094,35.250355
8890,448,קסילה/מחגרת עתמה א,כתובת:  ירושלים,31.799827,35.249476
8891,449,קסילה א,כתובת:קסילה  ירושלים,31.799507,35.249027
8892,450,מסגד קסילה ב,כתובת:קסילה  ירושלים,31.798935,35.248574
8893,451,מסגד קסילה א,כתובת:קסילה  ירושלים,31.798850,35.247953
8894,452,קופת חולים זהרה ב,כתובת:קסילה  ירושלים,31.799055,35.246986
8895,453,קופת חולים זהרה א,כתובת:קסילה  ירושלים,31.799094,35.246525
8896,455,צומת זהרה א,כתובת:זהרה  ירושלים,31.799210,35.245712
8897,456,צומת זהרה ב,כתובת:זהרה  ירושלים,31.799023,35.245583
8898,457,עסוויה - יציאה,כתובת:זהרה  ירושלים,31.798210,35.244203
8899,458,מסעף מבוא ביתר,כתובת:375  מטה יהודה,31.718869,35.105061
8900,461,הרצוג / בן מהללאל,כתובת:שדרות הרב הרצוג  בית שמש,31.735334,34.998583
8901,464,חזון איש/ ברכת אברהם,כתובת:חזון אי''ש 23 בית שמש,31.738444,34.993153
8902,476,נחל שורק/נחל לכיש,כתובת:נחל שורק 13 בית שמש,31.715686,34.994221
8903,477,נחל שורק/ נחל איילון,כתובת:נחל שורק 1 בית שמש,31.713557,34.996566
8904,479,נחל לוז/ נחל גילה,כתובת:נחל לוז 16 בית שמש,31.709486,34.994223
8905,480,שדרות נהר הירקון/שדרות נהר הירדן,כתובת:שדרות נהר הירקון 8 בית שמש,31.707440,34.999554
8906,481,עסוויה - כניסה,כתובת:  ירושלים,31.798237,35.243972
8908,483,אל אסמעי ו,כתובת:אל אסמאעי  ירושלים,31.811772,35.237763
8909,484,אל אסמעי ה,כתובת:אל אסמאעי  ירושלים,31.811864,35.236867
8910,485,אל אסמעי ד,כתובת:אל אסמאעי  ירושלים,31.812099,35.235053
8911,486,אל אסמעי ג,כתובת:אל אסמאעי  ירושלים,31.812295,35.233963
8912,487,אל אסמעי ב,כתובת:אל אסמאעי 6 ירושלים,31.813262,35.232224
8913,488,אל אסמאעי/דרך שועפאת,כתובת:אל אסמאעי 2 ירושלים,31.813460,35.231513
8914,489,חאפז איברהים/אחמד שאוקי,כתובת:חאפז איברהים 3 ירושלים,31.813928,35.231676
8915,490,חטיבת ירושלים/יצחק קריב,כתובת:חטיבת ירושלים  ירושלים,31.775407,35.227236
8916,491,בי''ס ראשידה/סולטאן סולימאן,כתובת:סולטאן סולימאן 23 ירושלים,31.783488,35.234369
8917,492,הצנחנים/הע''ח,כתובת:הצנחנים  ירושלים,31.780659,35.227742
8918,493,שרפאת 5,כתובת:  ירושלים,31.742365,35.191546
8919,494,שרפאת 6,כתובת:  ירושלים,31.742688,35.190421
8920,495,שרפאת 4,כתובת:  ירושלים,31.744492,35.193187
8921,496,שרפאת 3,כתובת:  ירושלים,31.744669,35.194368
8922,497,שרפאת 2,כתובת:  ירושלים,31.744515,35.196524
8923,498,שרפאת/דב יוסף,כתובת:  ירושלים,31.744949,35.197073
8924,499,אל בוטמה,כתובת:אל בוטמה  ירושלים,31.744034,35.198882
8925,500,אל בוטמה,כתובת:אל בוטמה  ירושלים,31.745722,35.198900
8926,501,איחוד הכפר/אל בוטמה,כתובת:איחוד הכפר 55 ירושלים,31.746963,35.199789
8927,502,א נהדה/א זיתון,כתובת:א נהדה  ירושלים,31.744821,35.203347
8928,503,תיכון בית ספאפא/א נהדה,כתובת:א נהדה  ירושלים,31.744193,35.204758
8929,504,אלמדרסה אלג'דידה,כתובת:א נהדה  ירושלים,31.743907,35.205427
8930,505,אלנהדה 1,כתובת:א נהדה  ירושלים,31.745471,35.201529
8931,506,אלנהדה 2,כתובת:א נהדה  ירושלים,31.745509,35.201429
8932,507,אלספא,כתובת:א סאפא  ירושלים,31.746372,35.201290
8933,508,988,כתובת:א סאפא  ירושלים,31.745215,35.200707
8934,509,אסאפא-א,כתובת:א סאפא  ירושלים,31.743606,35.200431
8935,510,רוזמרין/כביש 60,כתובת:הרוזמרין  ירושלים,31.731961,35.203973
8936,511,דרך חברון/אשר ויינר,כתובת:  ירושלים,31.744968,35.216321
8937,512,דרך חברון/שדרות עין צורים,כתובת:  ירושלים,31.748228,35.218065
8938,513,דרך חברון/ התנופה,כתובת:  ירושלים,31.750595,35.219100
8939,514,דרך חברון/ צומת הבנקים,כתובת:  ירושלים,31.753604,35.220275
8940,515,דרך חברון/ דניאל ינובסקי,כתובת:  ירושלים,31.756551,35.222321
8941,516,דרך חברון/ אסתר המלכה,כתובת:  ירושלים,31.758944,35.223314
8942,517,דרך חברון/ חנוך אלבק,כתובת:דרך חברון 69 ירושלים,31.762156,35.225181
8943,518,דרך חברון/גן וולפסון,כתובת:דרך חברון 5 ירושלים,31.770728,35.225558
8944,519,חניון קרתא,כתובת:יצחק קריב  ירושלים,31.776123,35.226468
8945,520,אגרון/ שלומציון,כתובת:גרשון אגרון 32 ירושלים,31.777769,35.222223
8946,521,הלל/ מנשה בן ישראל,כתובת:הלל 35 ירושלים,31.779677,35.220054
8947,522,חטיבת ירושלים/ יצחק קריב,כתובת:חטיבת ירושלים  ירושלים,31.775200,35.227104
8948,523,דרך חברון/ש.א. נכון,כתובת:דרך חברון 6 ירושלים,31.770324,35.225498
8949,524,דרך חברון/ חנוך אלבק,כתובת:  ירושלים,31.761392,35.224726
8950,525,דרך חברון/ אסתר המלכה,כתובת:  ירושלים,31.758548,35.223127
8951,526,דרך חברון/ דניאל ינובסקי,כתובת:  ירושלים,31.755874,35.221804
8952,527,דרך חברון/ צומת הבנקים,כתובת:  ירושלים,31.753958,35.220472
8953,528,דרך חברון/ התנופה,כתובת:  ירושלים,31.749562,35.218697
8954,529,דרך חברון/שדרות עין צורים,כתובת:  ירושלים,31.748399,35.218153
8955,530,דרך חברון/ אשר ויינר,כתובת:  ירושלים,31.744317,35.215747
8956,531,989,כתובת:א סאפא  ירושלים,31.742835,35.200440
8957,532,אלספא,כתובת:א סאפא  ירושלים,31.741814,35.200630
8958,533,א-סאפא,כתובת:א סאפא  ירושלים,31.738788,35.201916
8959,534,א סאפה-אל בוטמה,כתובת:א סאפא  ירושלים,31.741337,35.200711
8960,541,שמואל הנביא/פישל,כתובת:שמואל הנביא 81 ירושלים,31.794575,35.220746
8961,542,בר אילן/אוהלי יוסף,כתובת:בר אילן 16 ירושלים,31.794805,35.217983
8962,543,בר אילן / ברוכים,כתובת:בר אילן 28 ירושלים,31.794069,35.216272
8963,544,זילברג / ברנשטיין,כתובת:משה זילברג 1 ירושלים,31.758745,35.184571
8964,545,זילברג / נובומיסקי,כתובת:משה זילברג  ירושלים,31.759186,35.184744
8965,547,שדרות הרצל/חקלאי,כתובת:שדרות הרצל  ירושלים,31.774268,35.183138
8966,548,הר הרצל,כתובת:יפה נוף  ירושלים,31.776473,35.184303
8967,549,תיכון בית ספאפא/אל מדרסה אל ג'דידה,כתובת:אל מדרסה אל ג'דידה  ירושלים,31.743175,35.205152
8968,550,שאולזון,כתובת:הרב ש. שאולזון 11 ירושלים,31.790273,35.174339
8969,551,הפסגה / ויסבורג,כתובת:הפסגה 18 ירושלים,31.768877,35.182665
8970,552,הפסגה-תורה ועבודה,כתובת:הפסגה 26 ירושלים,31.768104,35.182987
8971,553,הפסגה/המלבים,כתובת:הפסגה 44 ירושלים,31.766327,35.183938
8972,554,פרנק / ברויאר,כתובת:הרב פרנק 10 ירושלים,31.764994,35.183959
8973,555,הרב פרנק-אלפיה,כתובת:הרב פרנק 22 ירושלים,31.763765,35.185207
8974,556,הרב פרנק / הרב משולם,כתובת:הרב פרנק 40 ירושלים,31.763395,35.187290
8975,557,בית וגן-פרנקל,כתובת:בית וגן 87 ירושלים,31.765587,35.186196
8976,558,הפסגה / צבי לצדיק,כתובת:הפסגה 45 ירושלים,31.766002,35.184107
8977,559,הפסגה / תורה ועבודה,כתובת:הפסגה 29 ירושלים,31.767873,35.183105
8978,560,קיבוץ נחשון,כתובת:  נחשון,31.829312,34.956437
8979,561,כביש 38/שדרות יגאל אלון,כתובת:38  בית שמש,31.756161,34.984480
8980,562,בן זאב/38,כתובת:שדרות יהודה בן זאב  בית שמש,31.746793,34.974674
8981,563,שד.בן גוריון/שד.הדקל,כתובת:שדרות הדקל 2 בית שמש,31.744129,34.980964
8982,564,בן זאב/רש''י,כתובת:שדרות יהודה בן זאב  בית שמש,31.742784,34.992222
8983,565,בית ישראל/שפת אמת,כתובת:שפת אמת 2 בית שמש,31.742436,34.995075
8984,566,שפת אמת/הלוי,כתובת:שפת אמת 14 בית שמש,31.740314,34.995924
8985,567,שפת אמת/בית יעקב,כתובת:שפת אמת 34 בית שמש,31.738068,34.995918
8986,568,חזון אי''ש/שפת אמת,כתובת:חזון אי''ש 39 בית שמש,31.737494,34.995089
8987,569,חזון איש/אברהם,כתובת:חזון אי''ש 21 בית שמש,31.738717,34.993019
8988,570,צומת משה ברעם1,כתובת:דרך משה ברעם  ירושלים,31.746589,35.210376
8989,571,רש'י/ חזון איש,כתובת:רש''י  בית שמש,31.741131,34.991425
8990,572,מעפילי אגוז/ רש'י,כתובת:מעפילי אגוז 4 בית שמש,31.740384,34.991108
8991,573,שד.נהר הירדן/שד.הרב הרצוג,כתובת:שדרות נהר הירדן 4 בית שמש,31.736203,34.992403
8992,574,שד. נהר הירדן / מבעלז,כתובת:שדרות נהר הירדן 16 בית שמש,31.734126,34.992076
8993,575,שד.נהר הירדן/רבי עקיבא,כתובת:שדרות נהר הירדן 24 בית שמש,31.731785,34.993460
8994,576,שד. נהר הירדן / רבי יהודה הנשיא,כתובת:שדרות נהר הירדן 40 בית שמש,31.728685,34.993370
8995,577,שד.נהר הירדן/רבי לויטס,כתובת:שדרות נהר הירדן 50 בית שמש,31.727100,34.994417
8996,578,תלמוד תורה מגן אבות/נהר הירדן,כתובת:שדרות נהר הירדן 54 בית שמש,31.726141,34.995331
